standard_num,enterprise_name
T/ZZB 0356—2018,本标准为主起草单位：得力集团有限公司
T/CSTM 00042—2018,中国兵器工业第五九研究所
GB/T 31361-2015,武汉材料保护研究所
T/SZS 4029.1—2020,深圳市消费者委员会
GB/T 21283.6-2015,浙江欧福密封件有限公司
T/SZZX 009—2021,中建一局集团建设发展有限公司
GB/T 29480-2013,深圳市华测检测技术股份有限公司
T/CSCP 0035.14—2017,鞍山钢铁集团公司
GB/T 16507.3-2022,武汉锅炉股份有限公司
GB/T 1728-2020,厦门百安兴新材料有限公司
GB/T 40929-2021,宁海兴达旅游用品有限公司
T/CSCP 0035.6—2017,首钢集团有限公司
T/STACAES 002—2021,上海静安城市发展(集团)有限公司
GB/T 37995-2019,西北橡胶塑料研究设计院有限公司
GB/T 38817-2020,首钢集团有限公司
Q/CY 438-2020,重庆川仪自动化股份有限公司
GB/T 30094-2013,浙江大学
T/CSTM 00120—2019,北京应用物理与计算数学研究所
GB/T 34626.2-2017,广州市威万事五金有限公司
GB/T 33463.1-2017,中冶海水淡化投资有限公司
Q/CY 181-2020,重庆川仪自动化股份有限公司
T/CSTM 00745—2022,张家口市食品药品检验中心
YB/T 5359-2020,贵州钢绳股份有限公司
T/CSCP 0040—2018,钢铁研究总院
YB/T 4902-2021,天津荣程联合钢铁集团有限公司
GB/T 24131.1-2018,中国热带农业科学院农产品加工研究所
GB/T 39117-2020,北京和利时系统工程有限公司
GB/T 34641-2017,北京大学
T/CSCP 0015—2017,中国兵器工业第五九研究所
GB/T 40685-2021,上海数据资产运营管理有限公司
GB 30439.4-2013,中环天仪股份有限公司等
T/CSTM 00770—2021,中实国金国际实验室能力验证有限公司
T/FSAS 34—2019,佛山市质量和标准化研究院
GB/T 20463-2015,杭州高鼎纺织品有限公司
T/CNEA 101.1—2021,哈电集团(秦皇岛)重型装备有限公司
T/CWAN 0003—2018,深圳市瑞凌实业股份有限公司
GB/T 32354-2015,江西华电电力有限责任公司
GB/T 38359-2019,黑龙江省林业科学院
T/CECS 10117—2021,中铁二院工程集团有限责任公司
GB/T 5289.2-2021,芜湖恒升重型机床股份有限公司
GB/T 38843-2020,电力规划总院有限公司
T/CSTM 00046.6—2018,钢研纳克检测技术股份有限公司等单位
Q/TKY0773-2020,安徽天康(集团)股份有限公司
T/TCMCA 0006—2020,太原重工股份有限公司
GB/T 35346-2017,广船国际有限公司
T/CBMCA 014—2020,北京环球新能科技开发有限公司
YB/T 4717-2018,冶金工业信息标准研究院
T/CEEIA 301—2018,溯高美索格曼电气(上海)有限公司
GB/T 40597-2021,中铁上海设计院集团有限公司
T/CSCP 0027—2017,水利部水工金属结构质量检验测试中心
GB/T 25485-2010,中科院软件研究所等
T/AIITRE 20003—2022,建筑材料工业信息中心
T/CWAN 0057—2021,山东聚力焊接材料有限公司
GB/T 20140-2016,华北电力科学研究院有限责任公司
GB/T 32076.4-2015,浙江烨凌实业有限公司
T/CWAN 0040—2020,江苏北人机器人系统股份有限公司
GB/T 33009.4-2016,杭州科技职业技术学院
GB/T 5972-2016,广西建工集团建筑机械制造有限责任公司
Q/CY 186-2016,重庆川仪自动化股份有限公司
T/SZZX 004—2019,通标标准技术服务有限公司
GB/T 39518-2020,浙江亚太机电股份有限公司
GB/T 32204-2015,浙江省计量科学研究院
T/CSTM 00046.10—2018,鞍山钢铁集团有限公司
GB/T 39428-2020,承德荣茂铸钢有限公司
Q/BQB 660-2020,宝山钢铁股份有限公司
GB/T 19155-2017,无锡瑞吉德机械有限公司
GB/T 40620-2021,中广核工程有限公司
GB/T 24001-2016,中国合格评定国家认可中心
GB/T 36797-2018,厦门山田聪达涂料有限公司
NB/T 20127-2012,中广核工程有限公司
GB/T 7758-2020,沈阳橡胶研究设计院有限公司
GB/T 38591-2020,北京清华同衡规划设计研究院有限公司
T/CWAN 0021—2021,黑龙江科技大学
GB/T 38101-2019,嘉善绿野环保材料厂
T/CECS 10116—2021,杭州中联筑境建筑设计有限公司
GB/T 26105-2010,洛阳轴承研究所
T/CAMETA 10005—2021,中关村四方现代服务产业技术创新战略联盟
GB/T 34576-2017,上海发电设备成套设计研究院
GB/T 36872-2018,北京林业大学
T/GIASCSE 0001—2022,广西南宁市武鸣区大明山百榄泉天然泉水饮料有限公司
GB/T 3098.26-2021,安徽省宁国市东波紧固件有限公司
T/CGCC 5—2017,扬州金威环保科技有限公司
T/AHDD 0005—2022,池州起帆电缆有限公司
T/CPSS 1003—2019,中国电力科学研究院有限公司
T/CSAE 99—2019,北京汽车股份有限公司
HG/T 4842-2015,中海油常州环保涂料有限公司
GB/T 41145-2021,核工业标准化研究所
T/CISA 050—2020,冶金工业信息标准研究院
GB/T 37394-2019,重庆华数机器人有限公司
NB/T 25044.6-2016,中国能源建设集团江苏省电力建设第三工程公司
T/SSEA 0020—2019,中车浦镇庞巴迪运输系统有限公司
GB/T 40741-2021,抚顺市特种设备监督检验所
GB/T 36025-2018,国网杭州市萧山区供电公司
T/CIRA 4—2020,沈阳化工研究院有限公司
T/STACAES 008—2021,上海机动车检测中心
Q/OHAB124-2021,湖南华菱湘潭钢铁有限公司
GB/T 10046-2018,哈尔滨焊接研究院有限公司
T/STACAES 013—2021,上海沪光客车厂
T/CMES 30004—2019,云浮市飞驰新能源汽车有限公司
T/SZS 4029.1—2020,深圳市零废弃环保公益事业发展中心
NB/T 47019.3-2021,武汉武锅能源工程有限公司
T/CWAN 0001—2016,德州恒远焊材有限公司
GB/T 38809-2020,中国航空工业集团公司沈阳飞机设计研究所
NB/T 20353-2015,中国核工业第五建设有限公司
T/BSRS 006—2019,辽宁红沿河核电有限公司
Q/ASB 108-2013,鞍钢股份有限公司
T/CSEE 0042—2017,哈尔滨大电机研究所
GB/T 39644-2021,湖南崇德科技股份有限公司
T/SDZDH 004—2021,中国信息通信研究院
GB/T 35392-2017,爱德森(厦门)电子有限公司
T/CAS 459—2020,应急管理部四川消防研究所
GB/T 39251-2020,华南理工大学
GB/T 39630-2020,西南大学
GB/T 3098.25-2020,江苏百德特种合金有限公司
T/SDL 3.4—2021,深圳供电规划设计院有限公司
T/CSTM 00227—2020,国恒信(常州)检测认证技术有限公司
T/SZS 4029.1—2020,京东集团
T/CPCIF 0125—2021,天津大沽化工股份有限公司
YB/T 4792-2019,冶金工业信息标准研究院
GB/T 14480.3-2020,上海航天精密机械研究所
T/GDNB 99.3—2022,广东恒兴集团有限公司
GB 21027-2020,深圳齐心集团股份有限公司
T/CSTM 00383—2021,日照钢铁控股集团有限公司
GB/T 34668-2017,江苏中科院智能科学技术应用研究院
GB/T 37738-2019,中国电子技术标准化研究院
T/CNEA 102.15—2021,四川大西洋焊接材料股份有限公司
GB/T 30992-2014,深圳市华测检验技术股份有限公司
GB/T 32204-2015,中国物品编码中心
GB/T 3087-2022,江阴华润制钢有限公司
GB/T 37783-2019,西北工业大学
GB/T 5014-2017,武汉正通传动技术有限公司
YB/T 4837-2020,冶金工业信息标准研究院
T/CWAN 0003—2018,成都华远电器设备有限公司
GB/T 38885-2020,江苏永钢集团有限公司
GB/T 40924-2021,河北省产品质量监督检验研究院
GB/T 19155-2017,山东省建筑科学研究院
GB/T 17454.2-2017,南京轻机包装机械有限公司
T/CTES 1035—2021,传化智联股份有限公司
T/CCMSA 40523—2021,中国建筑金属结构协会给水排水设备分会
GB/T 32563-2016,上海船舶工程质量检测有限公司
GB/T 31230.2-2014,北京和利时系统工程有限公司
GB/T 38845-2020,汉威科技集团股份有限公司
GB/T 17852-2018,卡尔蔡司(上海)管理有限公司
GB/T 22565.1-2021,东莞材料基因高等理工研究院
T/CPSS 1004—2019,广西电网有限责任公司电力科学研究院
T/CSTM 00046.2—2018,钢研纳克检测技术股份有限公司等单位
GB/T 38347-2019,江阴兴澄特种钢铁有限公司
T/CRRA 1301—2018,通标标准技术服务有限公司
T/CSCA 120035—2020,上海核工程研究设计院有限公司
GB/T 40696-2021,重庆邮电大学
T/CNEA 103.8—2021,上海核工程研究设计院有限公司
GB/T 40802-2021,新乡市高服机械股份有限公司
T/CAS 459—2020,杭州高新橡塑材料股份有限公司
GB/T 36709-2018,宝山钢铁股份有限公司
GB/T 41393-2022,芜湖哈特机器人产业技术研究院有限公司
T/CAQI 157—2020,益阳市产商品质量监督检验研究院
GB/T 34484.2-2018,冶金工业信息标准研究院
GB/T 29910.5-2013,北京奥斯汀科技有限公司
GB/T 9286-2021,湖北巴司特科技股份有限公司
T/CFA 02010120.1—2017,河北科技大学
GB/T 18216.1-2021,国网黑龙江省电力有限公司电力科学研究院
NB/T 20354.3-2015,上海电气电站设备有限公司上海汽轮机厂
T/GDES 53—2021,广州赛宝认证中心服务有限公司
NB/T 20148-2012,中国核电工程有限公司
GB/T 20564.11-2017,首钢总公司
T/CEEA JC.002—2020,西安交通大学
T/CSTM 00046.5—2018,国标(北京)检验认证有限公司
GB/T 708-2019,河北钢铁股份有限公司唐山分公司
GB/T 34625-2017,深圳市振鹏与品牌促进中心
GB/T 4340.3-2012,泉州丰泽东海仪器硬度块厂
RB/T 119-2015,中联认证中心
GB/T 12754-2019,山东冠洲股份有限公司
GB/T 20819.2-2015,南京优倍电气有限公司等
GB/T 5015-2017,太原重工股份有限公司
T/HNAQ 1—2021,河南安元科技有限公司
T/SDZDH 001—2021,厦门大学
GB/T 25774.1-2010,天津大桥焊材集团有限公司
GB/T 30068-2013,唐山钢铁集团有限责任公司
Q/BQB 440-2018,宝山钢铁股份有限公司
YB/T 4727-2018,杭州希睿迪科技有限公司
T/SSEA 0118.3—2021,冶金工业规划研究院
T/CSTM 00322—2021,长兴化学(天津)有限公司
GB/T 32076.9-2017,晋亿实业股份有限公司
GB/T 38912-2020,西部新锆核材料科技有限公司
Q/320583 KSHH 923-2019,昆山华恒焊接股份有限公司
GB/T 33009.1-2016,西南电力设计院
GB/T 39903-2021,浙江省标准化协会
GB/T 12470-2018,机械科学研究院哈尔滨焊接研究所
GB/T 40337-2021,哈尔滨焊接研究院有限公司
NB/T 20008.30-2017,上海核工程研究设计院
GB/T 228.1-2021,厦门市特种设备检验检测院
GB/T 36439-2018,厦门太古飞机工程有限公司
T/CSTM 00046.3—2018,宝武钢铁集团有限公司
GB/T 33635-2017,赛迪工业和信息化研究院
GB/T 24925-2019,纳福希(上海)阀门科技有限公司
GB/T 40682-2021,施耐德电气(中国)有限公司
T/CSCP 0021—2017,中国船舶重工集团公司第七二五研究所
GB/T 40218-2021,重庆信安网络安全等级测评有限公司
Q/CY 399-2018,重庆川仪自动化股份有限公司
T/CISA 002—2017,洛阳石化工程建设有限公司
T/CEC 306—2020,安徽宏源铁塔有限公司
GB/T 41115-2021,哈尔滨焊接研究院有限公司
T/CNS 1-2016,北京机械工业自动化研究所
GB/T 40926.3-2021,宁波天旗科技有限公司
T/CSTM 00043.9—2018,武汉材料保护研究所
T/CPSS 1004—2019,国网湖北省电力有限公司电力科学院
GB/T 19208-2020,天津四十二站检测技术有限公司
T/CWAN 0043—2021,重庆科技学院
JB/T 11032-2010,中国第一重型机械股份公司
T/SZBX 021—2021,本文件起草单位∶金红叶纸业集团有限公司
GB/T 23002-2017,北京机械工业自动化研究所
GB/T 25517.2-2010,重庆泰丰矿山机器有限公司
GB/T 39635-2020,上海海关工业品与原材料检测技术中心
GB/T 40371-2021,厦门坤锦电子科技有限公司
T/HNIT 1—2021,安阳钢铁股份有限公司
T/AIITRE 20001—2020,上海质量管理科学研究院
NB/T 20119-2012,中国核工业二三建设有限公司
T/CWAN 0011—2019,机械工业火焰切割机械产品质量监督检验中心
GB/T 36879-2018,山西天地矿山技术装备有限公司
T/CSAE 231—2021,广州汽车集团股份有限公司
GB/T 27001-2011,广州威凯检测技术研究院
GB/T 754-2007,北京北重汽轮电机有限责任公司等
T/SDAS 24—2018,山东省质量技术审查评价中心有限公司
GB/T 35123-2017,清华大学
GB/T 14034.1-2010,北京机械工业自动化研究所
T/STACAES 013—2021,航天晨光股份有限公司
GB/T 19686-2015,四川帕沃可矿物纤维制品有限公司
GB/T 34475-2017,钢铁研究总院
T/CESS 8—2021,中标能效科技(青岛)有限公司
T/CAMMT 14—2019,烟台市固光焊接材料有限责任公司
NB/Z 20256-2013,中国核电工程有限公司
GB/T 39227-2020,福州大学
GB/T 37413-2019,北京航天智造科技发展有限公司
Q/LG 031-2020,广西柳州钢铁集团有限公司
GB/T 3138-2015,佛山市南海区标准化研究与发展中心
T/CWAN 0046—2022,哈尔滨焊接研究院有限公司
GB/T 27205-2019,中标华信(北京)认证中心有限公司
GB/T 39404-2020,成都飞机工业(集团)有限责任公司
NB/T 20358.10-2015,电力规划设计总院
GB 21027-2020,宁波兴伟刀具科技有限公司
GB/T 40800-2021,江苏联兴成套设备制造有限公司
NB/T 20328.2-2015,东方电气股份有限公司
GB/T 32843-2016,中国医学科学院
Q/BQB 340-2020,宝山钢铁股份有限公司
T/CSTM 00400—2021,中国石油天然气股份有限公司青海油田分公司
T/SDL 3.4—2021,辽宁东电电力技术有限公司
NB/T 25075-2017,中国能源建设集团广东火电工程有限公司
GB/T 38257-2019,中国科学院西安光学精密机械研究所
GB/T 36879-2018,重庆杜克实业有限公司
GB/T 23582.1-2009,上海重型机床厂等
GB/T 20935.3-2018,钢研纳克检测技术有限公司
T/CISA 008.3—2019,四川大西洋焊接材料股份有限公司
GB/T 34209-2017,本溪钢铁(集团)有限责任公司
GB/T 32827-2016,北京机械工业自动化研究所
GB/T 39572.1-2020,珠海泰坦科技股份有限公司
GB/T 4354-2008,湖南华菱湘潭钢铁有限公司
T/GDNB 99.6—2022,广东省农业科学院农业质量标准与监测技术研究所
NB/T 20019-2010,上海核工程研究设计院
GB/T 36797-2018,漳州市祥豪涂料工贸有限公司
GB/T 32076.3-2015,北京金风科创风电设备有限公司
NB/T 25016.13-2016,中国核工业第五建设有限公司
T/AIITRE 20001—2020,国家能源投资集团有限责任公司
T/CSAE 231—2021,通标标准技术服务有限公司
GB/T 12604.6-2021,爱德森(厦门)电子有限公司
T/CWAN 0018—2020,哈尔滨焊接研究院有限公司
GB/T 30822-2014,广东世创金属科技有限公司
T/CEEA JC.002—2020,四川长虹电子控股集团有限公司
T/CNEA 101.23—2021,宝山钢铁股份有限公司
T/CISA 052—2020,大冶特殊钢有限公司
T/CSCP 0011—2017,钢铁研究总院青岛海洋腐蚀研究所
Q/CYI005-2021,晋亿实业股份有限公司
T/CAS 459—2020,青岛市产品质量监督检验研究院
GB/T 39572.1-2020,先控捷联电气股份有限公司
EJ/T 883-2006,核工业第二研究设计院
GB/T 31321-2014,中国商业联合会
T/CSCP 0013—2017,武汉材料保护研究所
GB/T 37400.13-2019,二重(德阳)重型装备有限公司
T/CWAN 0041—2020,中船黄埔文冲船舶有限公司
T/CWAN 0043—2021,中车青岛四方机车车辆股份有限公司
GB/T 34626.1-2017,马鞍山鼎泰稀土新材料股份有限公司
T/STACAES 007—2021,上海航空特种车辆有限责任公司
T/CNEA 102.17—2021,中国一重集团有限公司
GB/T 39815-2021,北京旭辉新锐科技有限公司
GB/T 29910.2-2013,北京奥斯汀科技有限公司
GB/T 32836-2016,同济大学
T/CEEA JC.002—2020,用友网络科技股份有限公司(含旗下新道科技股份有限公司
GB/T 35673-2017,工业和信息化部电子第五研究所
T/CEC 133—2017,杭州炬华科技股份有限公司
GB/T 18271.4-2017,上海工业自动化仪表研究院
GB/T 40967-2021,沧州明珠塑料股份有限公司
GB/T 41123.3-2021,中国兵器科学研究院宁波分院
NB/T 20005.38-2017,中国核电工程有限公司
T/CECS 10151—2021,ABB(中国)有限公司
GB/T 38124-2019,北京康力优蓝机器人科技有限公司
T/CNEA 101.32—2021,上海核工程研究设计院有限公司
T/CNEA 101.22—2021,武汉重工铸锻有限责任公司
NB/T 20385-2016,中国核工业华兴建设有限公司
T/ZAII 013—2019,金石机器人常州股份有限公司
T/BSRS 027—2020,中国原子能科学研究院
T/SZZX 001—2018,深圳市光明新区消费者委员会
YB/T 5127-2018,钢铁研究总院
GB/T 36043-2018,哈尔滨汽轮机厂有限责任公司
GB/T 40807-2021,国家机床质量监督检验中心
